Date,ESc1
2008-10-03,1109.0
2008-10-06,1053.5
2008-10-07,1005.25
2008-10-08,980.25
2008-10-09,912.75
2008-10-10,888.75
2008-10-13,1016.25
2008-10-14,1002.75
2008-10-15,903.75
2008-10-16,940.5
2008-10-17,933.25
2008-10-20,990.25
2008-10-21,959.75
2008-10-22,903.75
2008-10-23,915.75
2008-10-24,868.0
2008-10-27,835.5
2008-10-28,939.0
2008-10-29,927.5
2008-10-30,961.0
2008-10-31,966.5
2008-11-03,969.5
2008-11-04,1002.5
2008-11-05,957.75
2008-11-06,904.75
2008-11-07,937.25
2008-11-10,921.25
2008-11-11,893.5
2008-11-12,853.25
2008-11-13,908.0
2008-11-14,860.5
2008-11-17,850.75
2008-11-18,866.0
2008-11-19,812.25
2008-11-20,749.75
2008-11-21,791.0
2008-11-24,847.0
2008-11-25,852.5
2008-11-26,886.0
2008-11-28,894.75
2008-12-01,816.25
2008-12-02,848.5
2008-12-03,868.25
2008-12-04,848.0
2008-12-05,871.75
2008-12-08,904.5
2008-12-09,889.75
2008-12-10,896.5
2008-12-11,874.5
2008-12-12,885.5
2008-12-15,873.5
2008-12-16,914.0
2008-12-17,903.75
2008-12-18,894.25
2008-12-19,894.25
2008-12-22,871.5
2008-12-23,859.0
2008-12-24,864.75
2008-12-26,869.75
2008-12-29,870.75
2008-12-30,888.25
2008-12-31,892.0
2009-01-02,926.0
2009-01-05,927.25
2009-01-06,930.5
2009-01-07,905.0
2009-01-08,907.0
2009-01-09,885.25
2009-01-12,868.5
2009-01-13,868.5
2009-01-14,839.5
2009-01-15,840.5
2009-01-16,849.25
2009-01-20,806.75
2009-01-21,837.25
2009-01-22,825.5
2009-01-23,823.5
2009-01-26,831.5
2009-01-27,839.25
2009-01-28,871.5
2009-01-29,843.0
2009-01-30,825.75
2009-02-02,821.75
2009-02-03,831.75
2009-02-04,829.5
2009-02-05,840.25
2009-02-06,868.0
2009-02-09,865.0
2009-02-10,826.75
2009-02-11,831.0
2009-02-12,835.0
2009-02-13,820.0
2009-02-17,785.75
2009-02-18,779.25
2009-02-19,779.0
2009-02-20,770.0
2009-02-23,745.0
2009-02-24,769.0
2009-02-25,762.0
2009-02-26,752.0
2009-02-27,733.0
2009-03-02,705.5
2009-03-03,689.5
2009-03-04,708.25
2009-03-05,686.5
2009-03-06,688.5
2009-03-09,675.5
2009-03-10,715.75
2009-03-11,720.75
2009-03-12,751.25
2009-03-13,758.5
2009-03-16,757.0
2009-03-17,779.25
2009-03-18,795.5
2009-03-19,784.0
2009-03-20,788.0
2009-03-23,818.0
2009-03-24,803.25
2009-03-25,808.25
2009-03-26,827.25
2009-03-27,815.5
2009-03-30,784.25
2009-03-31,790.5
2009-04-01,809.25
2009-04-02,835.75
2009-04-03,840.75
2009-04-06,831.0
2009-04-07,814.25
2009-04-08,822.75
2009-04-09,852.75
2009-04-13,854.0
2009-04-14,840.5
2009-04-15,849.25
2009-04-16,861.25
2009-04-17,867.0
2009-04-20,833.5
2009-04-21,847.5
2009-04-22,836.25
2009-04-23,848.75
2009-04-24,866.5
2009-04-27,856.75
2009-04-28,851.25
2009-04-29,868.75
2009-04-30,865.0
2009-05-01,876.5
2009-05-04,903.25
2009-05-05,903.5
2009-05-06,917.5
2009-05-07,907.75
2009-05-08,924.25
2009-05-11,909.5
2009-05-12,906.75
2009-05-13,885.25
2009-05-14,889.5
2009-05-15,882.5
2009-05-18,907.25
2009-05-19,906.25
2009-05-20,899.5
2009-05-21,888.75
2009-05-22,885.0
2009-05-26,909.0
2009-05-27,892.0
2009-05-28,905.0
2009-05-29,921.75
2009-06-01,939.0
2009-06-02,942.75
2009-06-03,931.75
2009-06-04,941.25
2009-06-05,940.5
2009-06-08,938.75
2009-06-09,939.5
2009-06-10,940.25
2009-06-11,942.0
2009-06-12,944.5
2009-06-15,923.25
2009-06-16,912.25
2009-06-17,909.25
2009-06-18,918.25
2009-06-19,926.25
2009-06-22,888.5
2009-06-23,890.0
2009-06-24,898.0
2009-06-25,917.0
2009-06-26,914.0
2009-06-29,921.5
2009-06-30,916.5
2009-07-01,919.5
2009-07-02,893.5
2009-07-06,896.0
2009-07-07,879.25
2009-07-08,873.0
2009-07-09,879.0
2009-07-10,874.25
2009-07-13,895.5
2009-07-14,900.75
2009-07-15,927.0
2009-07-16,935.5
2009-07-17,937.5
2009-07-20,949.0
2009-07-21,953.5
2009-07-22,950.0
2009-07-23,969.5
2009-07-24,978.75
2009-07-27,979.75
2009-07-28,975.5
2009-07-29,975.0
2009-07-30,982.0
2009-07-31,982.0
2009-08-03,1000.75
2009-08-04,1005.0
2009-08-05,1000.75
2009-08-06,995.0
2009-08-07,1006.0
2009-08-10,1007.5
2009-08-11,992.75
2009-08-12,1002.25
2009-08-13,1013.5
2009-08-14,1006.5
2009-08-17,978.0
2009-08-18,989.75
2009-08-19,997.5
2009-08-20,1004.75
2009-08-21,1025.5
2009-08-24,1024.75
2009-08-25,1026.0
2009-08-26,1026.75
2009-08-27,1029.0
2009-08-28,1027.5
2009-08-31,1020.75
2009-09-01,996.75
2009-09-02,994.0
2009-09-03,1001.75
2009-09-04,1014.0
2009-09-08,1025.0
2009-09-09,1032.75
2009-09-10,1041.5
2009-09-11,1041.75
2009-09-14,1048.25
2009-09-15,1050.25
2009-09-16,1068.25
2009-09-17,1067.75
2009-09-18,1073.0
2009-09-21,1060.25
2009-09-22,1067.5
2009-09-23,1059.0
2009-09-24,1044.0
2009-09-25,1041.25
2009-09-28,1059.25
2009-09-29,1054.5
2009-09-30,1054.0
2009-10-01,1027.25
2009-10-02,1022.0
2009-10-05,1037.0
2009-10-06,1048.5
2009-10-07,1053.75
2009-10-08,1064.0
2009-10-09,1068.25
2009-10-12,1071.25
2009-10-13,1068.5
2009-10-14,1087.75
2009-10-15,1089.75
2009-10-16,1082.25
2009-10-19,1090.75
2009-10-20,1089.25
2009-10-21,1078.0
2009-10-22,1091.0
2009-10-23,1076.75
2009-10-26,1066.25
2009-10-27,1060.25
2009-10-28,1038.5
2009-10-29,1061.5
2009-10-30,1032.25
2009-11-02,1039.25
2009-11-03,1041.5
2009-11-04,1047.25
2009-11-05,1063.5
2009-11-06,1066.25
2009-11-09,1091.75
2009-11-10,1092.0
2009-11-11,1096.0
2009-11-12,1087.5
2009-11-13,1091.5
2009-11-16,1106.5
2009-11-17,1107.25
2009-11-18,1108.5
2009-11-19,1094.25
2009-11-20,1090.25
2009-11-23,1104.0
2009-11-24,1103.25
2009-11-25,1108.75
2009-11-27,1089.25
2009-11-30,1093.0
2009-12-01,1108.75
2009-12-02,1107.75
2009-12-03,1097.5
2009-12-04,1108.25
2009-12-07,1103.75
2009-12-08,1090.25
2009-12-09,1095.75
2009-12-10,1102.5
2009-12-11,1108.5
2009-12-14,1113.25
2009-12-15,1108.5
2009-12-16,1110.5
2009-12-17,1099.25
2009-12-18,1102.75
2009-12-21,1107.75
2009-12-22,1113.75
2009-12-23,1115.5
2009-12-24,1122.0
2009-12-28,1123.0
2009-12-29,1121.75
2009-12-30,1122.0
2009-12-31,1113.25
2010-01-04,1128.75
2010-01-05,1132.25
2010-01-06,1133.0
2010-01-07,1137.75
2010-01-08,1141.5
2010-01-11,1142.5
2010-01-12,1134.25
2010-01-13,1141.5
2010-01-14,1145.25
2010-01-15,1132.0
2010-01-19,1145.75
2010-01-20,1134.25
2010-01-21,1110.5
2010-01-22,1091.5
2010-01-25,1093.0
2010-01-26,1087.0
2010-01-27,1094.75
2010-01-28,1078.75
2010-01-29,1068.75
2010-02-01,1086.5
2010-02-02,1097.25
2010-02-03,1096.5
2010-02-04,1061.75
2010-02-05,1059.5
2010-02-08,1056.0
2010-02-09,1066.75
2010-02-10,1063.25
2010-02-11,1076.25
2010-02-12,1079.5
2010-02-16,1093.75
2010-02-17,1099.75
2010-02-18,1105.75
2010-02-19,1106.0
2010-02-22,1107.75
2010-02-23,1097.25
2010-02-24,1103.5
2010-02-25,1102.25
2010-02-26,1105.25
2010-03-01,1114.5
2010-03-02,1117.25
2010-03-03,1119.0
2010-03-04,1122.25
2010-03-05,1136.25
2010-03-08,1137.0
2010-03-09,1140.5
2010-03-10,1145.5
2010-03-11,1151.0
2010-03-12,1151.5
2010-03-15,1150.25
2010-03-16,1159.25
2010-03-17,1165.75
2010-03-18,1166.25
2010-03-19,1170.0
2010-03-22,1162.0
2010-03-23,1169.5
2010-03-24,1164.75
2010-03-25,1162.5
2010-03-26,1163.25
2010-03-29,1168.75
2010-03-30,1169.25
2010-03-31,1167.75
2010-04-01,1173.75
2010-04-05,1183.25
2010-04-06,1186.0
2010-04-07,1178.5
2010-04-08,1183.75
2010-04-09,1193.0
2010-04-12,1192.75
2010-04-13,1192.75
2010-04-14,1206.5
2010-04-15,1208.25
2010-04-16,1189.75
2010-04-19,1196.0
2010-04-20,1205.25
2010-04-21,1199.5
2010-04-22,1202.25
2010-04-23,1212.75
2010-04-26,1207.5
2010-04-27,1181.0
2010-04-28,1190.25
2010-04-29,1205.5
2010-04-30,1185.75
2010-05-03,1198.5
2010-05-04,1171.75
2010-05-05,1163.75
2010-05-06,1122.75
2010-05-07,1107.5
2010-05-10,1156.25
2010-05-11,1151.75
2010-05-12,1169.75
2010-05-13,1156.25
2010-05-14,1135.25
2010-05-17,1134.75
2010-05-18,1118.25
2010-05-19,1109.75
2010-05-20,1069.5
2010-05-21,1084.5
2010-05-24,1070.5
2010-05-25,1072.5
2010-05-26,1061.0
2010-05-27,1100.5
2010-05-28,1087.5
2010-06-01,1069.25
2010-06-02,1097.0
2010-06-03,1104.25
2010-06-04,1066.0
2010-06-07,1047.5
2010-06-08,1059.25
2010-06-09,1055.25
2010-06-10,1084.0
2010-06-11,1089.5
2010-06-14,1090.5
2010-06-15,1113.75
2010-06-16,1114.0
2010-06-17,1116.25
2010-06-18,1118.75
2010-06-21,1110.5
2010-06-22,1090.25
2010-06-23,1087.0
2010-06-24,1070.25
2010-06-25,1074.75
2010-06-28,1070.5
2010-06-29,1035.0
2010-06-30,1024.5
2010-07-01,1022.0
2010-07-02,1014.25
2010-07-06,1024.0
2010-07-07,1059.25
2010-07-08,1067.0
2010-07-09,1071.75
2010-07-12,1076.25
2010-07-13,1089.5
2010-07-14,1091.0
2010-07-15,1090.25
2010-07-16,1063.25
2010-07-19,1064.25
2010-07-20,1080.5
2010-07-21,1063.75
2010-07-22,1088.5
2010-07-23,1101.0
2010-07-26,1109.5
2010-07-27,1111.0
2010-07-28,1102.5
2010-07-29,1096.75
2010-07-30,1100.25
2010-08-02,1121.5
2010-08-03,1118.25
2010-08-04,1124.75
2010-08-05,1123.75
2010-08-06,1119.75
2010-08-09,1125.75
2010-08-10,1119.5
2010-08-11,1084.75
2010-08-12,1079.25
2010-08-13,1075.75
2010-08-16,1077.25
2010-08-17,1088.75
2010-08-18,1086.0
2010-08-19,1070.75
2010-08-20,1071.0
2010-08-23,1065.5
2010-08-24,1049.75
2010-08-25,1055.25
2010-08-26,1044.75
2010-08-27,1064.0
2010-08-30,1044.75
2010-08-31,1052.5
2010-09-01,1082.0
2010-09-02,1090.0
2010-09-03,1103.25
2010-09-07,1091.25
2010-09-08,1099.25
2010-09-09,1102.75
2010-09-10,1109.5
2010-09-13,1120.75
2010-09-14,1121.0
2010-09-15,1125.75
2010-09-16,1127.75
2010-09-17,1133.0
2010-09-20,1136.5
2010-09-21,1134.75
2010-09-22,1130.0
2010-09-23,1120.5
2010-09-24,1143.0
2010-09-27,1137.75
2010-09-28,1141.75
2010-09-29,1141.0
2010-09-30,1135.25
2010-10-01,1142.25
2010-10-04,1134.5
2010-10-05,1155.0
2010-10-06,1156.0
2010-10-07,1156.75
2010-10-08,1160.5
2010-10-11,1162.25
2010-10-12,1164.5
2010-10-13,1174.75
2010-10-14,1173.25
2010-10-15,1175.0
2010-10-18,1178.75
2010-10-19,1164.0
2010-10-20,1175.0
2010-10-21,1175.75
2010-10-22,1181.25
2010-10-25,1183.25
2010-10-26,1183.25
2010-10-27,1179.0
2010-10-28,1179.0
2010-10-29,1180.5
2010-11-01,1183.0
2010-11-02,1193.0
2010-11-03,1197.75
2010-11-04,1218.5
2010-11-05,1222.25
2010-11-08,1220.0
2010-11-09,1210.75
2010-11-10,1214.0
2010-11-11,1210.5
2010-11-12,1194.75
2010-11-15,1195.75
2010-11-16,1175.0
2010-11-17,1177.75
2010-11-18,1198.0
2010-11-19,1198.0
2010-11-22,1197.25
2010-11-23,1177.75
2010-11-24,1196.25
2010-11-26,1183.25
2010-11-29,1186.5
2010-11-30,1177.0
2010-12-01,1204.75
2010-12-02,1223.0
2010-12-03,1223.75
2010-12-06,1222.5
2010-12-07,1222.5
2010-12-08,1228.5
2010-12-09,1232.5
2010-12-10,1241.0
2010-12-13,1240.75
2010-12-14,1241.25
2010-12-15,1237.0
2010-12-16,1243.5
2010-12-17,1242.0
2010-12-20,1241.0
2010-12-21,1250.5
2010-12-22,1254.75
2010-12-23,1252.75
2010-12-27,1253.75
2010-12-28,1254.25
2010-12-29,1255.75
2010-12-30,1254.75
2010-12-31,1257.5
2011-01-03,1265.25
2011-01-04,1265.5
2011-01-05,1272.0
2011-01-06,1270.0
2011-01-07,1267.25
2011-01-10,1265.5
2011-01-11,1270.0
2011-01-12,1283.5
2011-01-13,1280.75
2011-01-14,1290.0
2011-01-18,1295.0
2011-01-19,1279.25
2011-01-20,1275.75
2011-01-21,1280.25
2011-01-24,1288.75
2011-01-25,1287.25
2011-01-26,1293.5
2011-01-27,1295.75
2011-01-28,1270.5
2011-01-31,1282.75
2011-02-01,1302.25
2011-02-02,1300.0
2011-02-03,1303.25
2011-02-04,1307.5
2011-02-07,1315.75
2011-02-08,1321.75
2011-02-09,1319.0
2011-02-10,1318.75
2011-02-11,1327.5
2011-02-14,1327.75
2011-02-15,1326.25
2011-02-16,1333.0
2011-02-17,1337.75
2011-02-18,1343.0
2011-02-22,1314.0
2011-02-23,1305.25
2011-02-24,1302.25
2011-02-25,1318.75
2011-02-28,1326.5
2011-03-01,1301.0
2011-03-02,1306.0
2011-03-03,1329.75
2011-03-04,1320.0
2011-03-07,1308.75
2011-03-08,1320.25
2011-03-09,1315.0
2011-03-10,1294.25
2011-03-11,1306.5
2011-03-14,1295.25
2011-03-15,1280.5
2011-03-16,1260.0
2011-03-17,1273.25
2011-03-18,1291.0
2011-03-21,1293.0
2011-03-22,1288.0
2011-03-23,1292.0
2011-03-24,1305.25
2011-03-25,1310.75
2011-03-28,1302.25
2011-03-29,1316.25
2011-03-30,1323.75
2011-03-31,1321.75
2011-04-01,1327.5
2011-04-04,1329.25
2011-04-05,1327.0
2011-04-06,1329.0
2011-04-07,1328.5
2011-04-08,1324.25
2011-04-11,1320.0
2011-04-12,1308.0
2011-04-13,1309.0
2011-04-14,1310.75
2011-04-15,1319.0
2011-04-18,1301.0
2011-04-19,1308.5
2011-04-20,1328.5
2011-04-21,1330.75
2011-04-25,1331.0
2011-04-26,1340.75
2011-04-27,1352.0
2011-04-28,1355.25
2011-04-29,1363.5
2011-05-02,1357.75
2011-05-03,1352.0
2011-05-04,1343.0
2011-05-05,1335.0
2011-05-06,1334.75
2011-05-09,1342.5
2011-05-10,1353.75
2011-05-11,1338.75
2011-05-12,1347.75
2011-05-13,1334.0
2011-05-16,1325.25
2011-05-17,1325.25
2011-05-18,1338.5
2011-05-19,1341.75
2011-05-20,1328.5
2011-05-23,1314.75
2011-05-24,1313.25
2011-05-25,1316.5
2011-05-26,1326.75
2011-05-27,1330.0
2011-05-31,1344.5
2011-06-01,1313.25
2011-06-02,1312.25
2011-06-03,1295.75
2011-06-06,1285.25
2011-06-07,1284.75
2011-06-08,1277.25
2011-06-09,1287.5
2011-06-10,1269.75
2011-06-13,1271.75
2011-06-14,1289.25
2011-06-15,1266.0
2011-06-16,1269.5
2011-06-17,1281.0
2011-06-20,1273.5
2011-06-21,1287.25
2011-06-22,1279.5
2011-06-23,1277.5
2011-06-24,1263.75
2011-06-27,1276.75
2011-06-28,1294.5
2011-06-29,1304.5
2011-06-30,1314.75
2011-07-01,1335.25
2011-07-05,1336.25
2011-07-06,1335.75
2011-07-07,1352.0
2011-07-08,1341.75
2011-07-11,1318.5
2011-07-12,1310.75
2011-07-13,1312.5
2011-07-14,1307.0
2011-07-15,1314.5
2011-07-18,1300.25
2011-07-19,1321.5
2011-07-20,1321.5
2011-07-21,1342.75
2011-07-22,1340.75
2011-07-25,1333.25
2011-07-26,1326.25
2011-07-27,1299.5
2011-07-28,1297.5
2011-07-29,1292.5
2011-08-01,1279.75
2011-08-02,1247.5
2011-08-03,1254.0
2011-08-04,1199.75
2011-08-05,1197.5
2011-08-08,1111.25
2011-08-09,1171.5
2011-08-10,1124.0
2011-08-11,1168.0
2011-08-12,1177.0
2011-08-15,1196.5
2011-08-16,1192.0
2011-08-17,1189.5
2011-08-18,1144.0
2011-08-19,1123.75
2011-08-22,1124.0
2011-08-23,1158.5
2011-08-24,1171.5
2011-08-25,1157.25
2011-08-26,1175.25
2011-08-29,1208.25
2011-08-30,1204.75
2011-08-31,1219.0
2011-09-01,1201.25
2011-09-02,1169.75
2011-09-06,1164.5
2011-09-07,1199.25
2011-09-08,1186.5
2011-09-09,1158.25
2011-09-12,1163.5
2011-09-13,1171.25
2011-09-14,1187.75
2011-09-15,1211.25
2011-09-16,1214.5
2011-09-19,1197.0
2011-09-20,1195.75
2011-09-21,1156.0
2011-09-22,1124.75
2011-09-23,1130.75
2011-09-26,1158.0
2011-09-27,1170.0
2011-09-28,1149.25
2011-09-29,1157.25
2011-09-30,1157.25
2011-10-03,1087.5
2011-10-04,1114.0
2011-10-05,1134.5
2011-10-06,1158.0
2011-10-07,1155.75
2011-10-10,1191.5
2011-10-11,1189.75
2011-10-12,1197.5
2011-10-13,1197.75
2011-10-14,1220.0
2011-10-17,1194.5
2011-10-18,1223.0
2011-10-19,1207.0
2011-10-20,1209.0
2011-10-21,1235.75
2011-10-24,1247.25
2011-10-25,1225.5
2011-10-26,1238.0
2011-10-27,1283.25
2011-10-28,1282.25
2011-10-31,1246.5
2011-11-01,1224.0
2011-11-02,1234.5
2011-11-03,1256.0
2011-11-04,1251.25
2011-11-07,1257.25
2011-11-08,1273.25
2011-11-09,1225.75
2011-11-10,1237.75
2011-11-11,1261.75
2011-11-14,1252.0
2011-11-15,1253.75
2011-11-16,1230.75
2011-11-17,1215.0
2011-11-18,1213.5
2011-11-21,1190.75
2011-11-22,1182.0
2011-11-23,1160.25
2011-11-25,1153.5
2011-11-28,1191.5
2011-11-29,1195.75
2011-11-30,1244.5
2011-12-01,1243.25
2011-12-02,1244.0
2011-12-05,1255.25
2011-12-06,1254.75
2011-12-07,1264.25
2011-12-08,1235.25
2011-12-09,1259.75
2011-12-12,1235.25
2011-12-13,1226.25
2011-12-14,1212.5
2011-12-15,1218.25
2011-12-16,1224.0
2011-12-19,1198.75
2011-12-20,1236.5
2011-12-21,1236.25
2011-12-22,1249.25
2011-12-23,1259.5
2011-12-27,1260.25
2011-12-28,1244.25
2011-12-29,1257.25
2011-12-30,1253.0
2012-01-03,1272.25
2012-01-04,1273.25
2012-01-05,1273.25
2012-01-06,1274.0
2012-01-09,1275.5
2012-01-10,1286.25
2012-01-11,1288.0
2012-01-12,1292.25
2012-01-13,1289.5
2012-01-17,1289.5
2012-01-18,1302.75
2012-01-19,1310.25
2012-01-20,1311.25
2012-01-23,1311.25
2012-01-24,1311.5
2012-01-25,1320.5
2012-01-26,1315.0
2012-01-27,1312.75
2012-01-30,1309.0
2012-01-31,1308.0
2012-02-01,1320.25
2012-02-02,1322.75
2012-02-03,1339.5
2012-02-06,1339.0
2012-02-07,1344.75
2012-02-08,1347.25
2012-02-09,1348.25
2012-02-10,1340.25
2012-02-13,1349.25
2012-02-14,1347.25
2012-02-15,1341.0
2012-02-16,1355.0
2012-02-17,1360.25
2012-02-21,1360.25
2012-02-22,1356.0
2012-02-23,1363.25
2012-02-24,1362.75
2012-02-27,1367.5
2012-02-28,1371.5
2012-02-29,1362.5
2012-03-01,1374.5
2012-03-02,1368.5
2012-03-05,1364.25
2012-03-06,1341.5
2012-03-07,1353.0
2012-03-08,1366.25
2012-03-09,1372.0
2012-03-12,1372.75
2012-03-13,1396.5
2012-03-14,1394.25
2012-03-15,1401.25
2012-03-16,1405.75
2012-03-19,1404.0
2012-03-20,1400.0
2012-03-21,1397.75
2012-03-22,1389.0
2012-03-23,1394.25
2012-03-26,1415.25
2012-03-27,1406.0
2012-03-28,1400.0
2012-03-29,1398.0
2012-03-30,1404.0
2012-04-02,1412.25
2012-04-03,1408.5
2012-04-04,1393.25
2012-04-05,1390.25
2012-04-09,1374.5
2012-04-10,1356.75
2012-04-11,1364.25
2012-04-12,1386.0
2012-04-13,1365.0
2012-04-16,1363.75
2012-04-17,1383.75
2012-04-18,1378.5
2012-04-19,1372.5
2012-04-20,1375.0
2012-04-23,1362.75
2012-04-24,1370.0
2012-04-25,1387.5
2012-04-26,1397.0
2012-04-27,1399.0
2012-04-30,1394.25
2012-05-01,1400.5
2012-05-02,1397.5
2012-05-03,1386.0
2012-05-04,1362.5
2012-05-07,1365.75
2012-05-08,1358.75
2012-05-09,1351.0
2012-05-10,1357.5
2012-05-11,1350.0
2012-05-14,1334.25
2012-05-15,1328.5
2012-05-16,1322.75
2012-05-17,1301.5
2012-05-18,1290.5
2012-05-21,1315.75
2012-05-22,1315.0
2012-05-23,1316.0
2012-05-24,1323.0
2012-05-25,1314.75
2012-05-29,1333.5
2012-05-30,1308.5
2012-05-31,1306.0
2012-06-01,1273.75
2012-06-04,1272.75
2012-06-05,1285.5
2012-06-06,1315.75
2012-06-07,1316.25
2012-06-08,1329.25
2012-06-11,1307.0
2012-06-12,1327.0
2012-06-13,1315.75
2012-06-14,1332.75
2012-06-15,1335.75
2012-06-18,1340.5
2012-06-19,1350.25
2012-06-20,1350.5
2012-06-21,1318.25
2012-06-22,1325.5
2012-06-25,1306.75
2012-06-26,1315.75
2012-06-27,1326.25
2012-06-28,1323.0
2012-06-29,1358.25
2012-07-02,1358.0
2012-07-03,1368.75
2012-07-05,1361.75
2012-07-06,1352.5
2012-07-09,1349.5
2012-07-10,1335.5
2012-07-11,1336.75
2012-07-12,1328.75
2012-07-13,1352.0
2012-07-16,1347.25
2012-07-17,1358.25
2012-07-18,1367.25
2012-07-19,1372.25
2012-07-20,1358.75
2012-07-23,1343.5
2012-07-24,1329.75
2012-07-25,1334.75
2012-07-26,1355.25
2012-07-27,1382.5
2012-07-30,1380.5
2012-07-31,1372.0
2012-08-01,1370.75
2012-08-02,1362.25
2012-08-03,1389.5
2012-08-06,1390.25
2012-08-07,1396.75
2012-08-08,1398.75
2012-08-09,1400.5
2012-08-10,1402.25
2012-08-13,1402.5
2012-08-14,1401.25
2012-08-15,1403.25
2012-08-16,1413.75
2012-08-17,1415.5
2012-08-20,1414.75
2012-08-21,1412.5
2012-08-22,1412.5
2012-08-23,1400.0
2012-08-24,1410.5
2012-08-27,1408.0
2012-08-28,1407.75
2012-08-29,1407.5
2012-08-30,1396.75
2012-08-31,1404.75
2012-09-04,1406.0
2012-09-05,1403.75
2012-09-06,1430.75
2012-09-07,1438.25
2012-09-10,1426.25
2012-09-11,1430.5
2012-09-12,1438.5
2012-09-13,1457.5
2012-09-14,1466.25
2012-09-17,1460.75
2012-09-18,1459.25
2012-09-19,1459.5
2012-09-20,1460.75
2012-09-21,1468.25
2012-09-24,1451.5
2012-09-25,1436.75
2012-09-26,1427.25
2012-09-27,1441.25
2012-09-28,1434.25
2012-10-01,1436.75
2012-10-02,1440.5
2012-10-03,1444.5
2012-10-04,1455.75
2012-10-05,1455.5
2012-10-08,1450.0
2012-10-09,1436.25
2012-10-10,1426.0
2012-10-11,1428.5
2012-10-12,1421.75
2012-10-15,1436.25
2012-10-16,1449.5
2012-10-17,1457.0
2012-10-18,1451.25
2012-10-19,1423.75
2012-10-22,1430.5
2012-10-23,1406.75
2012-10-24,1405.75
2012-10-25,1408.75
2012-10-26,1407.5
2012-10-31,1401.75
2012-11-01,1423.5
2012-11-02,1405.5
2012-11-05,1411.75
2012-11-06,1425.5
2012-11-07,1389.75
2012-11-08,1375.0
2012-11-09,1376.0
2012-11-12,1378.25
2012-11-13,1371.75
2012-11-14,1353.25
2012-11-15,1351.5
2012-11-16,1360.5
2012-11-19,1381.0
2012-11-20,1385.75
2012-11-21,1389.25
2012-11-23,1404.75
2012-11-26,1405.0
2012-11-27,1397.75
2012-11-28,1406.5
2012-11-29,1412.25
2012-11-30,1415.75
2012-12-03,1405.75
2012-12-04,1403.25
2012-12-05,1406.75
2012-12-06,1412.75
2012-12-07,1417.25
2012-12-10,1417.25
2012-12-11,1432.0
2012-12-12,1426.0
2012-12-13,1417.5
2012-12-14,1416.5
2012-12-17,1433.25
2012-12-18,1445.25
2012-12-19,1433.25
2012-12-20,1446.0
2012-12-21,1424.75
2012-12-24,1419.0
2012-12-26,1413.0
2012-12-27,1413.75
2012-12-28,1386.75
2012-12-31,1423.75
2013-01-02,1456.5
2013-01-03,1454.25
2013-01-04,1459.75
2013-01-07,1456.75
2013-01-08,1451.5
2013-01-09,1456.75
2013-01-10,1470.0
2013-01-11,1467.5
2013-01-14,1465.0
2013-01-15,1467.25
2013-01-16,1464.5
2013-01-17,1476.0
2013-01-18,1479.75
2013-01-22,1491.0
2013-01-23,1485.25
2013-01-24,1488.25
2013-01-25,1495.5
2013-01-28,1495.75
2013-01-29,1505.5
2013-01-30,1493.75
2013-01-31,1496.0
2013-02-01,1507.5
2013-02-04,1492.5
2013-02-05,1507.5
2013-02-06,1506.25
2013-02-07,1505.0
2013-02-08,1513.75
2013-02-11,1513.0
2013-02-12,1517.75
2013-02-13,1516.25
2013-02-14,1518.75
2013-02-15,1517.0
2013-02-19,1529.0
2013-02-20,1507.0
2013-02-21,1502.0
2013-02-22,1514.0
2013-02-25,1484.75
2013-02-26,1493.5
2013-02-27,1516.5
2013-02-28,1512.25
2013-03-01,1516.75
2013-03-04,1527.5
2013-03-05,1539.25
2013-03-06,1539.75
2013-03-07,1544.0
2013-03-08,1550.25
2013-03-11,1556.5
2013-03-12,1553.25
2013-03-13,1557.0
2013-03-14,1561.25
2013-03-15,1561.25
2013-03-18,1547.75
2013-03-19,1539.5
2013-03-20,1550.5
2013-03-21,1539.0
2013-03-22,1553.75
2013-03-25,1548.5
2013-03-26,1558.25
2013-03-27,1556.75
2013-03-28,1563.75
2013-04-01,1556.5
2013-04-02,1566.0
2013-04-03,1549.0
2013-04-04,1554.5
2013-04-05,1547.0
2013-04-08,1561.0
2013-04-09,1563.5
2013-04-10,1584.0
2013-04-11,1588.5
2013-04-12,1582.0
2013-04-15,1542.75
2013-04-16,1569.75
2013-04-17,1544.75
2013-04-18,1537.25
2013-04-19,1548.5
2013-04-22,1557.75
2013-04-23,1575.5
2013-04-24,1573.75
2013-04-25,1581.25
2013-04-26,1576.75
2013-04-29,1589.0
2013-04-30,1594.0
2013-05-01,1578.75
2013-05-02,1592.5
2013-05-03,1609.0
2013-05-06,1612.75
2013-05-07,1621.25
2013-05-08,1628.5
2013-05-09,1626.25
2013-05-10,1629.25
2013-05-13,1631.25
2013-05-14,1648.5
2013-05-15,1655.25
2013-05-16,1649.25
2013-05-17,1664.75
2013-05-20,1664.0
2013-05-21,1665.75
2013-05-22,1657.5
2013-05-23,1650.75
2013-05-24,1650.0
2013-05-28,1655.75
2013-05-29,1646.75
2013-05-30,1653.75
2013-05-31,1627.5
2013-06-03,1635.75
2013-06-04,1630.0
2013-06-05,1608.25
2013-06-06,1622.25
2013-06-07,1639.0
2013-06-10,1642.0
2013-06-11,1627.75
2013-06-12,1609.75
2013-06-13,1637.5
2013-06-14,1623.5
2013-06-17,1641.25
